Sent_id,Ambiguous Sentence,Sent_id,De Re Paraphrase (Unique Entity) ,RJ,Sent_id,De Dicto Paraphrase,DJ,,,,
mvr_77243,Sunay köpeğini yürütmek için onu bir parka götürmek istiyor.,msx_34570,Bir park Sunay'ın köpeğini yürütmek için götürmek istediği yer.,0,mxf_39192,Köpeğini yürütmek için onu götürdüğü yerin bir park olmasını istiyor Sunay.,1,,,,
mwv_83692,Ders çalışırken dinlemek için bir şarkı açmak istiyormuş Buse.,mus_42241,Buse'nin ders çalışırken dinlemek için açmak istediği şey bir şarkı.,1,mmd_14712,Buse ders çalışırken dinlemek için açtığı şeyin bir şarkı olmasını istiyor. ,1,,,,
mkw_50924,Ozan okuduğu bölümü bırakıp başka bir bölüme geçmeyi planlıyormuş.,mnz_21134,Ozan'ın planı okuduğu bölümü bırakıp bundan başka bir bölüme geçmek.,0,msh_64332,Okuduğu bölümü bırakmayı ve bir bölümün şu ankinden farklı olmasını planlıyor Ozan.,1,,,,
mpq_97753,Nermin bir bardak altlığı almak istiyor.,mhq_60923,Nermin'in alacağı bir bardak altlığı.,0,meh_83118,Nermin alacağı şeyin bir bardak altlığı olmasını istiyor.,1,,,,
mbw_49770,Uzun ve sıkıcı bir mektup almak isteyen herkes insan kaynaklarına yazabilir.,mmu_33927,İnsan kaynaklarına yazan herkesin almak istediği uzun ve sıkıcı bir mektup.,0,mwf_43270,Uzun ve sıkıcı bir mektup almak istiyorsanız yazabileceğiniz yer insan kaynakları.,1,,,,
mrs_45445,Yelda kendisine yapılan ışıltılı sürprizi bir arkadaşına anlatmak için sabırsızlanıyor.,mbm_45493,Yelda'nın kendisine yapılan ışıltılı sürprizi anlatmak için sabırsızlandığı kişi bir arkadaşı.,1,mrj_53726,Yelda kendisine yapılan ışıltılı sürprizi anlattığı kişinin bir arkadaşı olması için sabırsızlanıyor.,1,,,,
mec_32608,Öğrenci ödevini yapar. ,mxc_10720,Öğrencinin her zaman ödevini yaptığı belli.,0,mcd_29647,Öğrenci ödevini yapmalıdır.,1,,,,
mdh_89584,Fatma bir öğretim üyesi görmek istiyor.,mpi_46535,Bir öğretim üyesi Fatma'nın görmek istediği kişi.,1,msd_67301,Göreceği kişinin bir öğretim üyesi olmasını Fatma istiyor.,1,,,,
mea_73618,Bir ağaçtan meyve toplamak istiyor Tahsin.,mrb_16792,Tahsin'in meyvelerini toplamak istediği bir ağaç var.,1,mtj_71641,Tahsin toplayacağı meyvelerin bir ağaçtan olmasını istiyor.,1,,,,
mra_63853,Hilmican başka bir etkileyici kitaptan alıntı yapmak istiyor.,mgw_25940,Hilmican'ın alıntı yapmak istediği farklı bir etkileyici kitap var.,1,mdo_63308,Alıntı yapacağı şeyin başka bir etkileyici kitap olmasını istiyor Hilmican.,1,,,,
mqd_17874,Polis çoğu tutuklunun gerçekten suçlu olduğundan şüpheleniyor.,mgy_94932,Polisin gerçekten suçlu olduğundan şüphelendiği birçok tutuklu var.,1,mvt_22210,Polis gerçekten suçlu olan kişilerin çok sayıda olduğundan şüpheleniyor.,1,,,,
mjo_62328,Başka bir Avrupa ülkesini ziyaret etmek istiyor Jülide.,mam_86020,Farklı bir Avrupa ülkesi var Jülide'nin ziyaret etmek istediği.,1,mlb_12815,Ziyaret edeceği yerin farklı bir Avrupa ülkesi olmasını istiyor Jülide.,1,,,,
mfh_32045,Sezen başka bir makaleye referans vermek istiyor.,mjp_52343,Bundan başka bir makaleye referans vermek istiyor Sezen.,1,mhu_26190,Sezen referans vermek istediği bir makalenin farklı olmasını istiyor.,1,,,,
mwo_18064,Asude bir köpeği sahiplenmek istiyor.,mnk_44287,Bir köpek Asude'nin sahiplenmek istediği hayvan.,1,mse_84629,Sahipleneceği hayvanın bir köpek olmasını istiyor Asude.,1,,,,
mww_18496,Dernekte bir casus olmasından şüpheleniyorlar.,mzj_89682,Onların şüphelendiği şey dernekte bir casus olması.,1,mmx_73404,Birinin dernekte casus olmasından şüpheleniyorlar.,1,,,,
mjz_59729,Hüsnü şuradaki gibi kırmızı bir bisikleti sürmek istiyor.,mrp_40275,Hüsnü'nün sürmek istediği bisiklet şuradaki gibi kırmızı.,1,mqo_90857,Hüsnü süreceği bir bisikletin şuradaki gibi kırmızı olmasını istiyor.,1,,,,
miv_45763,Venüs istiyor başka bir masaya oturmak.,mox_16781,Venüs'ün oturmak istediği farklı bir masa var.,1,mrw_97887,Venüs oturacağı masa başka olsun istiyor.,1,,,,
muv_74354,Orkun benimki gibi bir okula gitmek istiyor.,mpe_18380,Benimki gibi bir okul Orkun'un gitmek istediği yer.,1,mgm_70730,Gideceği okulun benimkine benzemesini istiyor Orkun.,1,,,,
sxv_46408,sarışın kız sana bir soru sormak ister.,sdv_51554,Sarışın kızın sana sormak istediği belirli bir soru var.,1,szo_33497,Sarışın kız sana herhangi bir soru sormak ister.,1,,,,
ssk_33105,Bahçıvan buraya bir fidan dikmek ister.,svm_54045,Bahçıvan buraya sahip olduğu fidanı dikmek ister.,0,slj_65258,Bahçıvan bu alanı fidan dikimi için kullanmak ister.,1,,,,
sdg_89361,koridora bir ayna asmak istiyor Selim.,sfr_68673,Selim'in koridora asmak istediği nesne bir ayna.,1,ska_17202,Selim koridorda bir ayna bulunmasını istiyor.,1,,,,
sra_62100,Portekizli oğlan özel bir hediye almak istiyordu sevgilisine.,sac_53481,Portekizli oğlanın sevgilisine alacağı hediye özel bir hediye.,1,sck_93463,Portekizli oğlan sevgilisi için seçeceği hediyenin özel olmasını istiyor.,1,,,,
snh_48294,Venüs bir kediyi görmek istiyor.,sxd_20737,Venüs'ün görmeyi dilediği varlık bir kedi.,1,syi_36760,Venüs'ün yapmak istediği şey herhangi bir kedi görmek.,0,0,,,
sxn_43580,Kardeşim bir arabayı almak istiyor.,shl_37618,Kardeşimin almayı arzuladığı bir araba var.,1,shp_47471,Kardeşim alacağı nesnenin bir araba olmasını istiyor.,0,0,,,
sug_45347,Aslı alanında uzman bir doktora fikir danışmak istiyor.,sfz_67561,Aslı'nın fikir danışmak istediği kişi alanında uzman bir doktor.,1,sbj_58514,Aslı fikir danışacağı kişinin alanında uzman bir doktor olmasını istiyor.,1,,,,
syu_78332,Sevimli bir pandaya bambu yedirmek istiyor Burak.,sht_24250,Burak'ın bambu yedirmek istediği hayvan sevimli bir panda.,1,sgf_94235,Burak bambu yedireceği hayvanın sevimli bir panda olmasını istiyor.,1,,,,
ses_93783,Serra başka bir odayı süpürmek istiyor.,sal_24118,"Serra'nın aklında, süpürmek istediği, şimdikinden farklı bir oda var.",1,smx_12394,Serra'nın istediği şey süpüreceği odanın şu ankinden farklı bir oda olması.,1,,,,
sjx_92212,Kaan başka bir işsiz kadını tanımak istiyor.,sbc_60530,Kaan'ın tanımak istediği işsiz kadın şu anda tanıdığı işsiz kadından farklı biri.,1,swl_92864,Kaan herhangi bir işsiz kadınla daha tanışmak istiyor.,0,,,,
syq_44869,Ege istiyor başka bir okula gitmek.,slh_36352,Ege'nin gitmek istediği okul şimdiki okulundan farklı.,0,sef_54759,Ege gideceği okulun şu ankinden farklı olmasını istiyor.,1,,,,
sea_62944,Venüs istiyor başka bir masaya oturmak.,sjv_65028,Venüs'ün oturmayı dilediği şimdikinden farklı bir masa mevcut.,1,sph_17716,Venüs mevcut masasının dışındaki masalardan birine oturmak istiyor.,1,,,,
swo_56994,Janset başka bir konudan bahsetmek istiyor.,shn_51698,Janset'in bahsetmek istediği konu şu an konuşulandan farklı.,1,srn_40783,Janset şimdiki konunun dışında herhangi bir konudan bahsetmek istiyor.,1,,,,
sze_20884,başka bir şehirden ev almak istiyor Yaren.,sxq_32796,"Yaren alacağı evin şimdikinden farklı, belirli bir şehirde olmasını istiyor.",1,srd_95454,Yaren şu anki şehri olmayan bir yerden ev almak istiyor.,1,,,,
snn_85347,Yaren alışveriş merkezindeki gibi bir sinemada film izlemek istiyor.,sas_85042,Yaren'in film izlemek istediği sinema alışveriş merkezindeki sinemaya benziyor.,1,swl_17486,Yaren film izleyeceği sinemanın alışveriş merkezindeki sinemaya benzemesini istiyor.,1,,,,
sdk_71922,Yıldız böyle bir derginin kapağında yer almak istiyor.,swj_21448,Yıldız'ın kapağında yer almak istediği bu dergi türünde bir dergi var.,1,srl_89857,Yıldız bu türden dergilerden birinin kapağında yer almak istiyor.,1,,,,
snd_25783,Mahir buradaki gibi yeni bir binada yaşamak istiyor.,sei_44007,Mahir'in yaşamak istediği bina buradaki gibi yeni bir bina.,1,sgv_25474,Mahir yaşayacağı binanın buradaki bina gibi yeni olmasını istiyor.,1,,,,
svp_16039,Can bir seramik kursuna gitmeyi düşünüyor.,sdq_16218,Can'ın gitmeyi düşündüğü kurs bir seramik kursu.,1,sir_99797,Can gideceği kursun seramik üzerine olmasını planlıyor.,1,,,,
svp_25996,Nur hediyelik eşya dükkanından bir bileklik almak istiyor.,sus_30499,Nur'un hediyelik eşya dükkanında gözüne kestirdiği nesne bir bileklik.,1,spi_24166,Nur hediyelik eşya dükkanından alacağı nesnenin bileklik olmasını istiyor.,1,,,,
sxd_89669,Cenk bir araba satın alırsa mutlu olacağını düşünüyor.,san_52203,Cenk kendisini mutlu edecek şeyin aklındaki arabayı satın almak olduğunu düşünüyor.,1,shy_70801,Cenk arabası olursa mutlu olacağını düşünüyor.,1,,,,
